fields.centroid;Année;Type EPCI;CODE GRAND SECTEUR;Code Departement;fields.nombre_de_mailles_secretisees;Nom COMMUNE;Nom Departement;Code EPCI;Code Region;Code COMMUNE;CODE SECTEUR NAF2;CODE CATEGORIE CONSOMMATION;Nb sites;Nom Region;Conso moyenne (MWh);Conso totale (MWh);Nom EPCI;geometry.type;geometry_coord;Superficie des logements 30 à 40 m2;Residences principales apres 2016;Residences principales de 2006 a 2015;Residences principales de 1991 a 2005;Superficie des logements 60 à 80 m2;Residences principales de 1946 a 1970;Residences principales avant 1919;Residences principales de 1971 a 1990;Superficie des logements 40 à 60 m2;Superficie des logements < 30 m2;Nombre d'habitants;Taux de logements collectifs;Residences principales de 1919 a 1945;Superficie des logements > 100 m2;Taux de résidences principales;Superficie des logements 80 à 100 m2;Taux de chauffage électrique;Conso moyenne usages thermosensibles (MWh);Conso moyenne corrigée de l'aléa climatique  usages thermosensibles (MWh);DJU à TR;Conso totale corrigée de l'aléa climatique  usages thermosensibles (MWh);Part thermosensible (%);Conso totale  usages thermosensibles (MWh);Thermosensibilité totale (kWh/DJU);Conso totale  usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh/DJU);Conso moyenne  usages non thermosensibles (MWh);DJU à TN
[45.422903068, 6.714642325];2018;CC;AGRICULTURE;73;1;Planay;Savoie;200040798;84;73201;;PRO;;Auvergne-Rhône-Alpes;;;CC Val Vanoise;Point;[6.714642325, 45.422903068];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.614706229, 5.779111616];2018;CC;INCONNU;73;1;Marcieux;Savoie;247300668;84;73152;;PRO;;Auvergne-Rhône-Alpes;;;CC du Lac d'Aiguebelette (Ccla);Point;[5.779111616, 45.614706229];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.732351692, 6.394162795];2018;CA;TERTIAIRE;73;0;Marthod;Savoie;200068997;84;73153;;PRO;50.0;Auvergne-Rhône-Alpes;5.626969713463984;281.3484856731992;CA Arlysère;Point;[6.394162795, 45.732351692];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.64229532, 6.384233816];2018;CA;INCONNU;73;1;Grignon;Savoie;200068997;84;73130;;PRO;;Auvergne-Rhône-Alpes;;;CA Arlysère;Point;[6.384233816, 45.64229532];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.723846559, 5.933946469];2018;CA;INDUSTRIE;73;0;Grésy-sur-Aix;Savoie;200068674;84;73128;16;ENT;1.0;Auvergne-Rhône-Alpes;80.35410883310232;80.35410883310232;CA Grand Lac - CA du Lac du Bourget;Point;[5.933946469, 45.723846559];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.723846559, 5.933946469];2018;CA;TERTIAIRE;73;0;Grésy-sur-Aix;Savoie;200068674;84;73128;84;ENT;3.0;Auvergne-Rhône-Alpes;82.78626345855726;248.35879037567176;CA Grand Lac - CA du Lac du Bourget;Point;[5.933946469, 45.723846559];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.764037166, 6.615272067];2018;CA;TERTIAIRE;73;0;Hauteluce;Savoie;200068997;84;73132;;PRO;336.0;Auvergne-Rhône-Alpes;9.394975611543643;3156.711805478664;CA Arlysère;Point;[6.615272067, 45.764037166];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.527957767, 6.167269261];2018;CC;AGRICULTURE;73;1;Hauteville;Savoie;200041010;84;73133;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Savoie;Point;[6.167269261, 45.527957767];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.318136386, 6.374038604];2018;CC;INDUSTRIE;73;0;Hermillon;Savoie;200070464;84;73135;43;ENT;2.0;Auvergne-Rhône-Alpes;99.72628447004116;199.45256894008233;CC Coeur de Maurienne Arvan;Point;[6.374038604, 45.318136386];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.318136386, 6.374038604];2018;CC;INCONNU;73;0;Hermillon;Savoie;200070464;84;73135;;PRO;14.0;Auvergne-Rhône-Alpes;11.1344394706455;155.882152589037;CC Coeur de Maurienne Arvan;Point;[6.374038604, 45.318136386];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.725843513, 6.01242409];2018;CA;INDUSTRIE;73;0;Saint-Offenge;Savoie;200068674;84;73263;10;ENT;1.0;Auvergne-Rhône-Alpes;168.3929116251778;168.3929116251778;CA Grand Lac - CA du Lac du Bourget;Point;[6.01242409, 45.725843513];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.576339093, 6.160279584];2018;CC;AGRICULTURE;73;0;Saint-Pierre-d'Albigny;Savoie;200041010;84;73270;01;ENT;1.0;Auvergne-Rhône-Alpes;35.422334953499195;35.422334953499195;CC Coeur de Savoie;Point;[6.160279584, 45.576339093];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.576339093, 6.160279584];2018;CC;TERTIAIRE;73;0;Saint-Pierre-d'Albigny;Savoie;200041010;84;73270;46;ENT;2.0;Auvergne-Rhône-Alpes;193.43597427518384;386.8719485503677;CC Coeur de Savoie;Point;[6.160279584, 45.576339093];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.576339093, 6.160279584];2018;CC;INCONNU;73;0;Saint-Pierre-d'Albigny;Savoie;200041010;84;73270;;PRO;42.0;Auvergne-Rhône-Alpes;6.596636194366607;277.0587201633975;CC Coeur de Savoie;Point;[6.160279584, 45.576339093];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.41808717, 5.879820196];2018;CC;INDUSTRIE;73;0;Saint-Pierre-d'Entremont;Savoie;200040111;84;73274;35;ENT;2.0;Auvergne-Rhône-Alpes;1.662583333333333;3.325166666666666;CC Coeur de Chartreuse;Point;[5.879820196, 45.41808717];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.41808717, 5.879820196];2018;CC;TERTIAIRE;73;0;Saint-Pierre-d'Entremont;Savoie;200040111;84;73274;68;ENT;1.0;Auvergne-Rhône-Alpes;206.7539746476826;206.7539746476826;CC Coeur de Chartreuse;Point;[5.879820196, 45.41808717];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.41808717, 5.879820196];2018;CC;INDUSTRIE;73;0;Saint-Pierre-d'Entremont;Savoie;200040111;84;73274;;PRO;8.0;Auvergne-Rhône-Alpes;11.223342937042256;89.78674349633805;CC Coeur de Chartreuse;Point;[5.879820196, 45.41808717];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.764724578, 5.831643268];2018;CA;INCONNU;73;1;Saint-Pierre-de-Curtille;Savoie;200068674;84;73273;;PRO;;Auvergne-Rhône-Alpes;;;CA Grand Lac - CA du Lac du Bourget;Point;[5.831643268, 45.764724578];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.46101631, 5.758938566];2018;CC;RESIDENTIEL;73;0;Saint-Pierre-de-Genebroz;Savoie;200040111;84;73275;;RES;159.0;Auvergne-Rhône-Alpes;6.5566476510487375;1042.5069765167493;CC Coeur de Chartreuse;Point;[5.758938566, 45.46101631];0.0;5.22383765536289;13.4328413262355;18.6567527531545;13.4328413262355;8.20892989931658;23.8805904085174;18.6567527531545;0.746273060988421;1.49254612197684;349.0;6.32681486503475;11.9402952042587;58.955202960305;90.1486831858384;25.3731365304942;19.4029520425868;;;;;;;;;;;
[45.387995289, 6.237982337];2018;CC;INDUSTRIE;73;0;Saint-Rémy-de-Maurienne;Savoie;247300361;84;73278;29;ENT;1.0;Auvergne-Rhône-Alpes;1913.466;1913.466;CC du Canton de la Chambre;Point;[6.237982337, 45.387995289];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.387995289, 6.237982337];2018;CC;TERTIAIRE;73;0;Saint-Rémy-de-Maurienne;Savoie;247300361;84;73278;55;ENT;1.0;Auvergne-Rhône-Alpes;81.06872424820106;81.06872424820106;CC du Canton de la Chambre;Point;[6.237982337, 45.387995289];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.387995289, 6.237982337];2018;CC;INCONNU;73;0;Saint-Rémy-de-Maurienne;Savoie;247300361;84;73278;;PRO;14.0;Auvergne-Rhône-Alpes;7.944063717319628;111.21689204247478;CC du Canton de la Chambre;Point;[6.237982337, 45.387995289];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.20159298, 6.202196186];2018;CC;TERTIAIRE;73;0;Saint-Sorlin-d'Arves;Savoie;200070464;84;73280;47;ENT;1.0;Auvergne-Rhône-Alpes;62.79893826291835;62.79893826291835;CC Coeur de Maurienne Arvan;Point;[6.202196186, 45.20159298];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.20159298, 6.202196186];2018;CC;AGRICULTURE;73;1;Saint-Sorlin-d'Arves;Savoie;200070464;84;73280;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Maurienne Arvan;Point;[6.202196186, 45.20159298];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.20159298, 6.202196186];2018;CC;INCONNU;73;0;Saint-Sorlin-d'Arves;Savoie;200070464;84;73280;;PRO;553.0;Auvergne-Rhône-Alpes;4.461353831093694;2467.128668594813;CC Coeur de Maurienne Arvan;Point;[6.202196186, 45.20159298];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.20159298, 6.202196186];2018;CC;TERTIAIRE;73;0;Saint-Sorlin-d'Arves;Savoie;200070464;84;73280;;PRO;175.0;Auvergne-Rhône-Alpes;9.531063736601677;1667.9361539052934;CC Coeur de Maurienne Arvan;Point;[6.202196186, 45.20159298];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.494286918, 5.832623728];2018;CC;TERTIAIRE;73;0;Saint-Thibaud-de-Couz;Savoie;200040111;84;73282;84;ENT;1.0;Auvergne-Rhône-Alpes;52.23330864920363;52.23330864920363;CC Coeur de Chartreuse;Point;[5.832623728, 45.494286918];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.494286918, 5.832623728];2018;CC;AGRICULTURE;73;0;Saint-Thibaud-de-Couz;Savoie;200040111;84;73282;;PRO;3.0;Auvergne-Rhône-Alpes;24.91538592796784;74.74615778390351;CC Coeur de Chartreuse;Point;[5.832623728, 45.494286918];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.626597582, 6.299934783];2018;CA;AGRICULTURE;73;1;Saint-Vital;Savoie;200068997;84;73283;;PRO;;Auvergne-Rhône-Alpes;;;CA Arlysère;Point;[6.299934783, 45.626597582];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.52982362, 5.946150612];2018;CA;TERTIAIRE;73;0;Saint-Baldoph;Savoie;200069110;84;73225;84;ENT;1.0;Auvergne-Rhône-Alpes;93.64483333333332;93.64483333333332;CA Chambéry Métropole-Coeur des Bauges;Point;[5.946150612, 45.52982362];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.52982362, 5.946150612];2018;CA;INCONNU;73;0;Saint-Baldoph;Savoie;200069110;84;73225;;PRO;42.0;Auvergne-Rhône-Alpes;9.086310784419492;381.6250529456187;CA Chambéry Métropole-Coeur des Bauges;Point;[5.946150612, 45.52982362];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.52982362, 5.946150612];2018;CA;TERTIAIRE;73;0;Saint-Baldoph;Savoie;200069110;84;73225;;PRO;138.0;Auvergne-Rhône-Alpes;7.794179178378648;1075.5967266162534;CA Chambéry Métropole-Coeur des Bauges;Point;[5.946150612, 45.52982362];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.506885938, 5.72548941];2018;CC;INDUSTRIE;73;0;Saint-Béron;Savoie;247300528;84;73226;43;ENT;2.0;Auvergne-Rhône-Alpes;40.41649930267934;80.83299860535868;CC Val Guiers;Point;[5.72548941, 45.506885938];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.506885938, 5.72548941];2018;CC;TERTIAIRE;73;0;Saint-Béron;Savoie;247300528;84;73226;68;ENT;1.0;Auvergne-Rhône-Alpes;0.007960763735824529;0.007960763735824529;CC Val Guiers;Point;[5.72548941, 45.506885938];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.520833965, 5.879258647];2018;CA;INDUSTRIE;73;1;Saint-Cassin;Savoie;200069110;84;73228;;PRO;;Auvergne-Rhône-Alpes;;;CA Chambéry Métropole-Coeur des Bauges;Point;[5.879258647, 45.520833965];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.452192991, 5.785751317];2018;CC;TERTIAIRE;73;0;Saint-Christophe;Savoie;200040111;84;73229;88;ENT;1.0;Auvergne-Rhône-Alpes;278.5927620010974;278.5927620010974;CC Coeur de Chartreuse;Point;[5.785751317, 45.452192991];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.267097839, 6.183012796];2018;CC;TERTIAIRE;73;0;Saint-Colomban-des-Villards;Savoie;247300361;84;73230;55;ENT;2.0;Auvergne-Rhône-Alpes;138.14246583555553;276.28493167111105;CC du Canton de la Chambre;Point;[6.183012796, 45.267097839];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606240571, 5.67641165];2018;CC;INDUSTRIE;73;0;Saint-Genix-sur-Guiers;Savoie;247300528;84;73236;18;ENT;1.0;Auvergne-Rhône-Alpes;444.2516666666667;444.2516666666667;CC Val Guiers;Point;[5.67641165, 45.606240571];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606240571, 5.67641165];2018;CC;INDUSTRIE;73;0;Saint-Genix-sur-Guiers;Savoie;247300528;84;73236;26;ENT;1.0;Auvergne-Rhône-Alpes;4035.536666666667;4035.536666666667;CC Val Guiers;Point;[5.67641165, 45.606240571];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606240571, 5.67641165];2018;CC;TERTIAIRE;73;0;Saint-Genix-sur-Guiers;Savoie;247300528;84;73236;70;ENT;1.0;Auvergne-Rhône-Alpes;889.0584774776299;889.0584774776299;CC Val Guiers;Point;[5.67641165, 45.606240571];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606240571, 5.67641165];2018;CC;INDUSTRIE;73;0;Saint-Genix-sur-Guiers;Savoie;247300528;84;73236;;PRO;17.0;Auvergne-Rhône-Alpes;11.983523267825365;203.7198955530312;CC Val Guiers;Point;[5.67641165, 45.606240571];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.508016798, 6.285257078];2018;CC;INDUSTRIE;73;1;Saint-Georges-d'Hurtières;Savoie;247300676;84;73237;;PRO;;Auvergne-Rhône-Alpes;;;CC Porte de Maurienne;Point;[6.285257078, 45.508016798];;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;INDUSTRIE;73;0;Le Bois;Savoie;247300015;84;73045;10;ENT;1.0;Auvergne-Rhône-Alpes;224.57657649161172;224.57657649161172;CC des Vallées d'Aigueblanche;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;TERTIAIRE;73;0;Le Bois;Savoie;247300015;84;73045;36;ENT;1.0;Auvergne-Rhône-Alpes;819.4612248337512;819.4612248337512;CC des Vallées d'Aigueblanche;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.643430458, 5.845851099];2018;CA;INDUSTRIE;73;0;Le Bourget-du-Lac;Savoie;200068674;84;73051;31;ENT;1.0;Auvergne-Rhône-Alpes;35.29199983123073;35.29199983123073;CA Grand Lac - CA du Lac du Bourget;Point;[5.845851099, 45.643430458];;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;TERTIAIRE;73;0;Le Châtel;Savoie;200070464;84;73080;;PRO;11.0;Auvergne-Rhône-Alpes;7.494652817142542;82.44118098856796;CC Coeur de Maurienne Arvan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;RESIDENTIEL;73;0;Le Châtel;Savoie;200070464;84;73080;;RES;113.0;Auvergne-Rhône-Alpes;5.389113656474647;608.9698431816352;CC Coeur de Maurienne Arvan;;;3.75005539770629;0.0;10.0000246212028;27.5000369318042;23.7499815340979;23.7499815340979;13.7499569128951;20.0000492424056;11.2500430871049;1.2500184659021;198.0;10.675361652837;4.99995075759441;41.2499938446993;49.8283047501739;18.7500307765035;26.2500184659021;;;;;;;;;;;
[45.681082124, 6.129120745];2018;CA;TERTIAIRE;73;0;Le Châtelard;Savoie;200069110;84;73081;87;ENT;1.0;Auvergne-Rhône-Alpes;141.92994689770293;141.92994689770293;CA Chambéry Métropole-Coeur des Bauges;Point;[6.129120745, 45.681082124];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535371539, 5.681721979];2018;CC;TERTIAIRE;73;0;Le Pont-de-Beauvoisin;Savoie;247300528;84;73204;46;ENT;2.0;Auvergne-Rhône-Alpes;124.78576072111163;249.57152144222326;CC Val Guiers;Point;[5.681721979, 45.535371539];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535371539, 5.681721979];2018;CC;TERTIAIRE;73;0;Le Pont-de-Beauvoisin;Savoie;247300528;84;73204;68;ENT;1.0;Auvergne-Rhône-Alpes;34.711140223724826;34.711140223724826;CC Val Guiers;Point;[5.681721979, 45.535371539];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535371539, 5.681721979];2018;CC;TERTIAIRE;73;0;Le Pont-de-Beauvoisin;Savoie;247300528;84;73204;70;ENT;2.0;Auvergne-Rhône-Alpes;43.72233081705018;87.44466163410036;CC Val Guiers;Point;[5.681721979, 45.535371539];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535371539, 5.681721979];2018;CC;TERTIAIRE;73;0;Le Pont-de-Beauvoisin;Savoie;247300528;84;73204;82;ENT;1.0;Auvergne-Rhône-Alpes;435.7502128803443;435.7502128803443;CC Val Guiers;Point;[5.681721979, 45.535371539];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535371539, 5.681721979];2018;CC;INCONNU;73;0;Le Pont-de-Beauvoisin;Savoie;247300528;84;73204;;PRO;40.0;Auvergne-Rhône-Alpes;10.495628380376806;419.8251352150722;CC Val Guiers;Point;[5.681721979, 45.535371539];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.479610409, 6.054187614];2018;CC;INDUSTRIE;73;0;Sainte-Hélène-du-Lac;Savoie;200041010;84;73240;27;ENT;3.0;Auvergne-Rhône-Alpes;4433.2577144408015;13299.773143322405;CC Coeur de Savoie;Point;[6.054187614, 45.479610409];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.479610409, 6.054187614];2018;CC;TERTIAIRE;73;0;Sainte-Hélène-du-Lac;Savoie;200041010;84;73240;46;ENT;4.0;Auvergne-Rhône-Alpes;69.74111399273364;278.9644559709346;CC Coeur de Savoie;Point;[6.054187614, 45.479610409];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.479610409, 6.054187614];2018;CC;TERTIAIRE;73;0;Sainte-Hélène-du-Lac;Savoie;200041010;84;73240;70;ENT;1.0;Auvergne-Rhône-Alpes;29.510205006721524;29.510205006721524;CC Coeur de Savoie;Point;[6.054187614, 45.479610409];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.479610409, 6.054187614];2018;CC;TERTIAIRE;73;0;Sainte-Hélène-du-Lac;Savoie;200041010;84;73240;93;ENT;1.0;Auvergne-Rhône-Alpes;34.975562506804295;34.975562506804295;CC Coeur de Savoie;Point;[6.054187614, 45.479610409];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.479610409, 6.054187614];2018;CC;TERTIAIRE;73;0;Sainte-Hélène-du-Lac;Savoie;200041010;84;73240;96;ENT;1.0;Auvergne-Rhône-Alpes;828.8756666666666;828.8756666666666;CC Coeur de Savoie;Point;[6.054187614, 45.479610409];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.479610409, 6.054187614];2018;CC;RESIDENTIEL;73;0;Sainte-Hélène-du-Lac;Savoie;200041010;84;73240;;RES;360.0;Auvergne-Rhône-Alpes;6.969794479922717;2509.126012772178;CC Coeur de Savoie;Point;[6.054187614, 45.479610409];0.72202166064982;5.41516245487365;9.38628158844765;16.9675090252708;7.94223826714801;9.02527075812274;25.9927797833935;29.6028880866426;3.6101083032491;0.72202166064982;730.0;5.12820512820513;3.6101083032491;66.7870036101083;90.8196721311475;20.2166064981949;28.158844765343;;;;;;;;;;;
[45.602106536, 6.326012576];2018;CA;INDUSTRIE;73;0;Sainte-Hélène-sur-Isère;Savoie;200068997;84;73241;43;ENT;1.0;Auvergne-Rhône-Alpes;81.58614743101337;81.58614743101337;CA Arlysère;Point;[6.326012576, 45.602106536];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.594361952, 5.715074672];2018;CC;INCONNU;73;1;Sainte-Marie-d'Alvey;Savoie;247300528;84;73254;;PRO;;Auvergne-Rhône-Alpes;;;CC Val Guiers;Point;[5.715074672, 45.594361952];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.468380698, 6.519204805];2018;CC;TERTIAIRE;73;0;Salins-Fontaine;Savoie;200023299;84;73284;46;ENT;1.0;Auvergne-Rhône-Alpes;123.47074646474319;123.47074646474319;CC Coeur de Tarentaise;Point;[6.519204805, 45.468380698];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.468380698, 6.519204805];2018;CC;TERTIAIRE;73;0;Salins-Fontaine;Savoie;200023299;84;73284;84;ENT;5.0;Auvergne-Rhône-Alpes;63.51888502036554;317.5944251018277;CC Coeur de Tarentaise;Point;[6.519204805, 45.468380698];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.468380698, 6.519204805];2018;CC;TERTIAIRE;73;0;Salins-Fontaine;Savoie;200023299;84;73284;;PRO;66.0;Auvergne-Rhône-Alpes;8.309378013487962;548.4189488902055;CC Coeur de Tarentaise;Point;[6.519204805, 45.468380698];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.88083784, 5.842768292];2018;CA;TERTIAIRE;73;0;Serrières-en-Chautagne;Savoie;200068674;84;73286;33;ENT;1.0;Auvergne-Rhône-Alpes;134.03116417645893;134.03116417645893;CA Grand Lac - CA du Lac du Bourget;Point;[5.842768292, 45.88083784];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.88083784, 5.842768292];2018;CA;TERTIAIRE;73;0;Serrières-en-Chautagne;Savoie;200068674;84;73286;68;ENT;2.0;Auvergne-Rhône-Alpes;164.86861228656778;329.73722457313556;CA Grand Lac - CA du Lac du Bourget;Point;[5.842768292, 45.88083784];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.535930898, 6.275340582];2018;CC;TERTIAIRE;73;0;Montgilbert;Savoie;247300676;84;73168;;PRO;11.0;Auvergne-Rhône-Alpes;3.423645221746728;37.66009743921401;CC Porte de Maurienne;Point;[6.275340582, 45.535930898];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;INDUSTRIE;73;0;Montmélian;Savoie;200041010;84;73171;23;ENT;2.0;Auvergne-Rhône-Alpes;174.67046031545465;349.3409206309093;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;TERTIAIRE;73;0;Montmélian;Savoie;200041010;84;73171;70;ENT;1.0;Auvergne-Rhône-Alpes;26.682969042053397;26.682969042053397;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;TERTIAIRE;73;0;Montmélian;Savoie;200041010;84;73171;71;ENT;1.0;Auvergne-Rhône-Alpes;275.4942496666667;275.4942496666667;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;INDUSTRIE;73;0;Montmélian;Savoie;200041010;84;73171;;PRO;19.0;Auvergne-Rhône-Alpes;8.261093511335355;156.96077671537174;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.333135172, 6.33477292];2018;CC;INCONNU;73;1;Montvernier;Savoie;200070464;84;73177;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Maurienne Arvan;Point;[6.33477292, 45.333135172];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.918884371, 5.844784434];2018;CA;INDUSTRIE;73;1;Motz;Savoie;200068674;84;73180;;PRO;;Auvergne-Rhône-Alpes;;;CA Grand Lac - CA du Lac du Bourget;Point;[5.844784434, 45.918884371];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.678892745, 5.948078524];2018;CA;RESIDENTIEL;73;0;Mouxy;Savoie;200068674;84;73182;;RES;1046.0;Auvergne-Rhône-Alpes;6.610365366426184;6914.442173281789;CA Grand Lac - CA du Lac du Bourget;Point;[5.948078524, 45.678892745];0.924856123679108;9.94221472501769;12.6011532896606;25.7803416566206;16.300577784377;10.6358340268425;8.78612177948426;28.3236959967382;5.66474375753454;0.346821046379666;2239.0;15.5412191555499;3.93063852563621;53.2947999406068;95.2110530251963;23.4682127428901;24.9711039438687;2.500361590101616;2.664754979876405;2092.10908333333;2787.33370895072;37.82;2615.37822324629;1250.11561016658;4.110003776324569;1.1951392066602102;4299.063950035499;2229.6607499999964
[45.486066851, 6.53668102];2018;CC;TERTIAIRE;73;0;Moûtiers;Savoie;200023299;84;73181;68;ENT;14.0;Auvergne-Rhône-Alpes;125.25176840037477;1753.5247576052468;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;TERTIAIRE;73;0;Moûtiers;Savoie;200023299;84;73181;69;ENT;1.0;Auvergne-Rhône-Alpes;66.43466316971065;66.43466316971065;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;AGRICULTURE;73;1;Moûtiers;Savoie;200023299;84;73181;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;RESIDENTIEL;73;0;Moûtiers;Savoie;200023299;84;73181;;RES;2056.0;Auvergne-Rhône-Alpes;4.469024346439062;9188.314056278712;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];8.39568053993251;0.113233970753658;3.70397075365579;8.75723847019123;33.4047862767154;26.3220584926884;20.2362710911136;34.4445725534308;19.0283802024747;6.31592238470191;3808.0;89.8126354784642;6.42265466816648;13.4260179977503;92.9721329365546;19.4292125984252;43.6688188976378;1.3743600711834338;1.4647212860442753;2092.109083333342;3011.46696410703;30.75;2825.68430635314;1350.63908897666;3.0946642752556284;0.6569256269341732;6362.629749925572;2229.66075000001
[45.518233885, 5.979765709];2018;CC;AGRICULTURE;73;0;Myans;Savoie;200041010;84;73183;;PRO;6.0;Auvergne-Rhône-Alpes;9.720413773281706;58.32248263969024;CC Coeur de Savoie;Point;[5.979765709, 45.518233885];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.518233885, 5.979765709];2018;CC;TERTIAIRE;73;0;Myans;Savoie;200041010;84;73183;;PRO;41.0;Auvergne-Rhône-Alpes;7.052518146743559;289.1532440164859;CC Coeur de Savoie;Point;[5.979765709, 45.518233885];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.636710152, 5.934683065];2018;CA;TERTIAIRE;73;0;Méry;Savoie;200068674;84;73155;47;ENT;1.0;Auvergne-Rhône-Alpes;31.32694121448605;31.32694121448605;CA Grand Lac - CA du Lac du Bourget;Point;[5.934683065, 45.636710152];;;;;;;;;;;;;;;;;;;;;;;;;;;;
